jd_utc,alt_m,lat_deg,lon_deg,wx_rad_s,wy_rad_s,wz_rad_s
2.45155e+06,242889,28.5165,2.40101,0.0013287,-0.0633167,-0.0238568
2.45155e+06,243073,29.0116,2.96306,0.00132509,-0.0633973,-0.0238654
2.45155e+06,243258,29.5046,3.53005,0.00128201,-0.063465,-0.0238746
2.45155e+06,243444,29.9955,4.10212,0.00125582,-0.0634871,-0.0238877
2.45155e+06,243630,30.4842,4.67939,0.00122952,-0.0634946,-0.0239023
2.45155e+06,243818,30.9706,5.262,0.00122364,-0.0635304,-0.0239107
2.45155e+06,244007,31.4547,5.85008,0.00124301,-0.0635236,-0.0239019
2.45155e+06,244196,31.9364,6.44376,0.00129192,-0.0635165,-0.0238872
2.45155e+06,244386,32.4156,7.04318,0.0013304,-0.0635314,-0.0238799
2.45155e+06,244577,32.8923,7.64848,0.00138215,-0.0635778,-0.023897
2.45155e+06,244768,33.3663,8.2598,0.00139778,-0.0636439,-0.0239085
2.45155e+06,244959,33.8377,8.87728,0.00136963,-0.063725,-0.023915
2.45155e+06,245151,34.3062,9.50106,0.0013285,-0.0637604,-0.0239215
2.45155e+06,245343,34.772,10.1313,0.00129297,-0.0637685,-0.0239334
2.45155e+06,245535,35.2348,10.7681,0.00128297,-0.0637834,-0.0239423
2.45155e+06,245727,35.6946,11.4117,0.00129103,-0.0637888,-0.023939
2.45155e+06,245919,36.1513,12.0622,0.00133138,-0.063779,-0.0239271
2.45155e+06,246111,36.6049,12.7197,0.00137005,-0.0637871,-0.0239149
2.45155e+06,246303,37.0552,13.3843,0.0014255,-0.0638204,-0.0239264
2.45155e+06,246495,37.5021,14.0564,0.00145809,-0.0638773,-0.0239443
2.45155e+06,246686,37.9456,14.7359,0.00144564,-0.0639553,-0.0239464
2.45155e+06,246877,38.3855,15.4231,0.00140224,-0.0640074,-0.0239485
2.45155e+06,247067,38.8218,16.1181,0.00136492,-0.0640213,-0.0239562
2.45155e+06,247257,39.2544,16.821,0.00134735,-0.0640299,-0.0239651
2.45155e+06,247446,39.6831,17.532,0.00134759,-0.0640457,-0.0239669
2.45155e+06,247634,40.1079,18.2513,0.00137425,-0.0640386,-0.0239587
2.45155e+06,247821,40.5286,18.979,0.00140806,-0.0640424,-0.0239452
2.45155e+06,248008,40.9452,19.7152,0.00145533,-0.0640638,-0.0239484
2.45155e+06,248193,41.3575,20.4601,0.001501,-0.0641121,-0.0239671
2.45155e+06,248378,41.7654,21.2139,0.00150538,-0.0641761,-0.0239721
2.45155e+06,248561,42.1688,21.9766,0.00147239,-0.0642403,-0.0239744
2.45155e+06,248743,42.5675,22.7485,0.0014353,-0.0642635,-0.0239773
2.45155e+06,248924,42.9616,23.5297,0.00141016,-0.0642693,-0.0239848
2.45155e+06,249103,43.3507,24.3202,0.00140522,-0.0642901,-0.023989
2.45155e+06,249281,43.7349,25.1203,0.00141921,-0.064289,-0.0239844
2.45155e+06,249458,44.1139,25.93,0.00145955,-0.0642862,-0.0239756
2.45155e+06,249632,44.4877,26.7496,0.00149548,-0.0642992,-0.0239723
2.45155e+06,249805,44.8561,27.5789,0.00154411,-0.064333,-0.0239876
2.45155e+06,249977,45.219,28.4183,0.00156396,-0.0643864,-0.0239976
2.45155e+06,250146,45.5762,29.2678,0.00154589,-0.0644484,-0.0239994
2.45155e+06,250314,45.9275,30.1274,0.00150689,-0.0644812,-0.0239982
2.45155e+06,250480,46.273,30.9974,0.00148047,-0.0644896,-0.0240036
2.45155e+06,250643,46.6123,31.8776,0.00147104,-0.0644984,-0.0240081
2.45155e+06,250805,46.9454,32.7683,0.0014768,-0.0645027,-0.0240064
2.45155e+06,250965,47.2721,33.6694,0.00150546,-0.0645002,-0.0239989
2.45155e+06,251122,47.5923,34.581,0.00154052,-0.0645087,-0.0239921
2.45155e+06,251277,47.9058,35.5031,0.00158869,-0.0645326,-0.0240031
2.45155e+06,251429,48.2124,36.4358,0.00162037,-0.06457,-0.0240185
2.45155e+06,251580,48.512,37.379,-0.0552689,-0,-0.0427,-0.0240216
2.45155e+06,251727,48.8045,38.3327,0.00158542,-0.0646577,-0.0240194
2.45155e+06,251873,49.0896,39.2969,0.00155888,-0.0646724,-0.0240224
2.45155e+06,252015,49.3673,40.2716,0.00154463,-0.0646787,-0.0240268
2.45155e+06,252155,49.6374,41.2566,0.00154542,-0.0646883,-0.0240274
2.45155e+06,252293,49.8997,42.252,0.0015638,-0.0646867,-0.0240222
2.45155e+06,252427,50.1541,43.2575,0.00159278,-0.0646912,-0.0240151
2.45155e+06,252559,50.4003,44.2732,0.00163694,-0.0647068,-0.0240205
2.45155e+06,252688,50.6384,45.2987,0.00167518,-0.06474,-0.0240342
2.45155e+06,252814,50.868,46.3341,0.00168131,-0.0647818,-0.024038
2.45155e+06,252937,51.0891,47.379,0.00166117,-0.0648228,-0.0240372
2.45155e+06,253058,51.3015,48.4333,0.00163223,-0.0648424,-0.0240372
2.45155e+06,253175,51.5051,49.4968,0.00161422,-0.0648473,-0.0240409
2.45155e+06,253289,51.6997,50.5691,0.00161082,-0.0648601,-0.0240429
2.45155e+06,253400,51.8852,51.6501,0.0016202,-0.0648611,-0.0240402
2.45155e+06,253508,52.0614,52.7395,0.00164585,-0.0648629,-0.0240339
2.45155e+06,253613,52.2283,53.8369,0.00167956,-0.0648727,-0.0240335
2.45155e+06,253714,52.3856,54.9419,0.001721,-0.0648966,-0.0240454
2.45155e+06,253812,52.5333,56.0543,0.0017395,-0.0649269,-0.0240547
2.45155e+06,253907,52.6713,57.1736,0.00172824,-0.064968,-0.0240535
2.45155e+06,253999,52.7995,58.2995,0.00170023,-0.0649941,-0.0240511
2.45155e+06,254087,52.9176,59.4315,0.00168014,-0.0650025,-0.0240542
2.45155e+06,254173,53.0258,60.5691,0.00167249,-0.065009,-0.0240569
2.45155e+06,254254,53.1238,61.712,0.00167673,-0.0650128,-0.0240559
2.45155e+06,254332,53.2116,62.8596,0.00169594,-0.0650131,-0.024051
2.45155e+06,254407,53.2891,64.0114,0.0017229,-0.0650201,-0.0240466
2.45155e+06,254479,53.3562,65.1669,0.00176444,-0.0650386,-0.0240549
2.45155e+06,254546,53.4129,66.3257,0.00179132,-0.065066,-0.024066
2.45155e+06,254611,53.4592,67.4872,0.00179042,-0.0651014,-0.0240677
2.45155e+06,254672,53.495,68.6507,0.00176726,-0.0651326,-0.0240648
2.45155e+06,254729,53.5202,69.8159,0.00174411,-0.0651445,-0.0240659
2.45155e+06,254783,53.5349,70.9821,0.00173044,-0.0651476,-0.0240689
2.45155e+06,254834,53.539,72.1488,0.00173109,-0.0651552,-0.0240694
2.45155e+06,254880,53.5326,73.3154,0.00174375,-0.0651554,-0.0240659
2.45155e+06,254924,53.5156,74.4814,0.00176542,-0.0651596,-0.02406
2.45155e+06,254963,53.4881,75.6462,0.0018007,-0.0651716,-0.0240634
2.45155e+06,255000,53.45,76.8093,0.0018339,-0.0651958,-0.0240751
2.45155e+06,255032,53.4014,77.97,0.00184078,-0.0652288,-0.0240789
2.45155e+06,255061,53.3424,79.1279,0.00182427,-0.0652639,-0.0240775
2.45155e+06,255087,53.273,80.2825,0.00179953,-0.0652813,-0.024077
2.45155e+06,255109,53.1933,81.4332,0.0017825,-0.065286,-0.0240804
2.45155e+06,255128,53.1033,82.5795,0.00177948,-0.0652947,-0.0240822
2.45155e+06,255143,53.0031,83.7209,0.0017872,-0.0652956,-0.0240801
2.45155e+06,255154,52.8928,84.8571,0.00181059,-0.0652964,-0.0240749
2.45155e+06,255162,52.7725,85.9874,0.00184021,-0.065305,-0.0240741
2.45155e+06,255166,52.6422,87.1114,0.0018776,-0.0653267,-0.0240848
2.45155e+06,255167,52.5022,88.2289,0.00189454,-0.0653558,-0.0240935
2.45155e+06,255165,52.3524,89.3392,0.0018832,-0.0653974,-0.0240932
2.45155e+06,255159,52.1931,90.4422,0.00185545,-0.0654219,-0.0240911
2.45155e+06,255150,52.0243,91.5374,0.00183491,-0.065429,-0.0240943
2.45155e+06,255137,51.8462,92.6244,0.00182774,-0.0654359,-0.0240972
2.45155e+06,255121,51.6588,93.703,0.00183173,-0.0654401,-0.0240961
2.45155e+06,255102,51.4624,94.7729,0.0018529,-0.0654387,-0.0240908
2.45155e+06,255079,51.2571,95.8339,0.0018815,-0.0654463,-0.0240853
2.45155e+06,255053,51.0429,96.8856,0.00192175,-0.0654658,-0.0240943
2.45155e+06,255024,50.8202,97.9278,0.00194741,-0.0654961,-0.024107
2.45155e+06,254992,50.5889,98.9604,0.00194067,-0.0655423,-0.0241069
2.45155e+06,254956,50.3493,99.9832,0.00191403,-0.0655757,-0.0241057
2.45155e+06,254917,50.1015,100.996,0.00188797,-0.0655857,-0.0241083
2.45155e+06,254875,49.8457,101.999,0.00187677,-0.0655925,-0.0241127
2.45155e+06,254830,49.5819,102.991,0.00187715,-0.0656014,-0.0241135
2.45155e+06,254783,49.3105,103.973,0.00189627,-0.0655985,-0.0241083
2.45155e+06,254732,49.0315,104.945,0.00192091,-0.0656026,-0.0241012
2.45155e+06,254678,48.7451,105.906,0.00196153,-0.06562,-0.0241078
2.45155e+06,254621,48.4514,106.857,0.00199319,-0.0656549,-0.0241209
2.45155e+06,254561,48.1506,107.797,0.00199289,-0.0657025,-0.0241236
2.45155e+06,254499,47.8429,108.727,0.00196499,-0.065746,-0.0241237
2.45155e+06,254433,47.5284,109.646,0.00193712,-0.06576,-0.0241264
2.45155e+06,254365,47.2072,110.555,0.00191773,-0.0657632,-0.0241322
2.45155e+06,254295,46.8796,111.453,0.0019171,-0.0657733,-0.0241334
2.45155e+06,254221,46.5456,112.34,0.00193419,-0.0657694,-0.0241283
2.45155e+06,254145,46.2054,113.218,0.00197204,-0.0657708,-0.0241198
2.45155e+06,254067,45.8592,114.085,0.00200701,-0.065785,-0.0241215
2.45155e+06,253986,45.507,114.941,0.00204389,-0.0658203,-0.0241365
2.45155e+06,253903,45.1491,115.788,0.00204831,-0.0658715,-0.0241413
2.45155e+06,253817,44.7856,116.624,0.00201989,-0.0659248,-0.0241435
2.45155e+06,253730,44.4167,117.451,0.00198547,-0.0659431,-0.0241461
2.45155e+06,253639,44.0423,118.268,0.00196251,-0.0659481,-0.0241537
2.45155e+06,253547,43.6628,119.074,0.00195755,-0.0659728,-0.0241589
2.45155e+06,253453,43.2782,119.872,0.001973,-0.0659692,-0.0241533
2.45155e+06,253357,42.8886,120.66,0.00201172,-0.0659667,-0.0241438
2.45155e+06,253258,42.4943,121.438,0.00205172,-0.0659816,-0.0241429
2.45155e+06,253158,42.0952,122.207,0.0020922,-0.0660185,-0.024158
2.45155e+06,253056,41.6915,122.967,0.00210015,-0.0660805,-0.0241643
2.45155e+06,252952,41.2834,123.718,0.00207013,-0.0661423,-0.0241679
2.45155e+06,252846,40.8709,124.461,0.00203592,-0.0661652,-0.0241734
2.45155e+06,252739,40.4542,125.194,0.00201149,-0.0661717,-0.0241837
2.45155e+06,252630,40.0334,125.92,0.00200723,-0.0661898,-0.0241891
2.45155e+06,252520,39.6086,126.636,0.00202138,-0.0661873,-0.0241834
2.45155e+06,252408,39.1799,127.345,0.00206218,-0.0661826,-0.0241714
2.45155e+06,252295,38.7474,128.045,0.00209752,-0.0661972,-0.0241657
2.45155e+06,252181,38.3111,128.738,0.0021438,-0.0662398,-0.0241819
2.45155e+06,252065,37.8713,129.423,0.00215415,-0.0663074,-0.0241904
2.45155e+06,251948,37.428,130.1,0.0021246,-0.066376,-0.0241984
2.45155e+06,251830,36.9812,130.77,0.00209003,-0.0664014,-0.0242064
2.45155e+06,251711,36.5312,131.432,0.00206375,-0.0664088,-0.0242199
2.45155e+06,251591,36.0779,132.088,0.00205827,-0.0664302,-0.0242277
2.45155e+06,251471,35.6214,132.736,0.00207201,-0.066428,-0.0242217
2.45155e+06,251349,35.1619,133.377,0.00211548,-0.0664208,-0.0242075
2.45155e+06,251227,34.6995,134.012,0.00215149,-0.0664349,-0.0242004
2.45155e+06,251104,34.2341,134.64,0.00219807,-0.0664787,-0.0242172
2.45155e+06,250981,33.766,135.262,0.00220862,-0.0665463,-0.024228
2.45155e+06,250857,33.2951,135.877,0.00217783,-0.0666178,-0.0242384
2.45155e+06,250732,32.8215,136.487,0.00213883,-0.0666433,-0.0242485
2.45155e+06,250607,32.3454,137.09,0.00210784,-0.0666501,-0.0242646
2.45155e+06,250482,31.8667,137.688,0.00210346,-0.0666753,-0.0242737
2.45155e+06,250357,31.3856,138.279,0.00211803,-0.0666716,-0.0242663
2.45155e+06,250232,30.9021,138.866,0.00216292,-0.0666631,-0.0242505
2.45155e+06,250106,30.4164,139.447,0.00219863,-0.0666777,-0.024242
2.45155e+06,249981,29.9283,140.022,0.00224378,-0.0667245,-0.024259
2.45155e+06,249855,29.4381,140.592,0.00225095,-0.0668035,-0.0242696
2.45155e+06,249730,28.9458,141.158,0.00221701,-0.0668747,-0.0242843
2.45155e+06,249605,28.4514,141.718,0.00218551,-0.0668964,-0.0242981
2.45155e+06,249480,27.955,142.274,0.00215545,-0.0669037,-0.0243172
2.45155e+06,249356,27.4567,142.824,0.00215324,-0.0669338,-0.0243265
2.45155e+06,249232,26.9565,143.371,0.00216999,-0.0669281,-0.0243171
2.45155e+06,249108,26.4544,143.913,0.00221988,-0.066918,-0.0242989
2.45155e+06,248985,25.9506,144.45,0.00225175,-0.0669339,-0.0242899
2.45155e+06,248863,25.445,144.984,0.0022938,-0.0669854,-0.0243062
2.45155e+06,248742,24.9378,145.513,0.00229541,-0.0670685,-0.0243185
2.45155e+06,248621,24.429,146.038,0.002256,-0.0671401,-0.0243357
2.45155e+06,248501,23.9185,146.56,0.00224408,-0.0671595,-0.0243552
2.45155e+06,248382,-0.00
2.45155e+,0.00221649,-0.0671672,-0.0243767
2.45155e+06,248264,22.8932,147.592,0.00221546,-0.0672224,-0.0243863
2.45155e+06,248147,22.3783,148.102,0.00223636,-0.0672125,-0.024374
2.45155e+06,248031,21.8621,148.61,0.00229027,-0.0672017,-0.0243561
2.45155e+06,247916,21.3445,149.113,0.00232562,-0.0672197,-0.0243496
2.45155e+06,247803,20.8256,149.614,0.00236452,-0.0672797,-0.0243667
2.45155e+06,247691,20.3054,150.112,0.00235811,-0.0673676,-0.0243789
2.45155e+06,247580,19.7841,150.606,0.00231506,-0.0674308,-0.0243981
2.45155e+06,247470,19.2615,151.098,0.00228077,-0.0674424,-0.0244179
2.45155e+06,247362,18.7378,151.586,0.00225864,-0.0674512,-0.0244409
2.45155e+06,247256,18.2131,152.072,0.00226117,-0.0674859,-0.0244457
2.45155e+06,247151,17.6872,152.556,0.00228736,-0.0674697,-0.0244323
2.45155e+06,247048,17.1604,153.037,0.0023371,-0.0674601,-0.024413
2.45155e+06,246946,16.6325,153.515,0.00237058,-0.0674815,-0.0244115
2.45155e+06,246846,16.1037,153.991,0.00239394,-0.0675277,-0.0244296
2.45155e+06,246748,15.574,154.465,0.00237598,-0.0676187,-0.0244437
2.45155e+06,246652,15.0435,154.936,0.00234063,-0.0676615,-0.024464
2.45155e+06,246557,14.512,155.405,0.00231456,-0.0676683,-0.0244885
2.45155e+06,246465,13.9798,155.873,0.00230058,-0.0676834,-0.0245129
2.45155e+06,246375,13.4468,156.338,0.00230385,-0.0677194,-0.024518
2.45155e+06,246366,13.3935,156.398,0.00230499,-0.0677181,-0.0245173
2.45155e+06,246329,13.1754,156.612,0.00231354,-0.0677105,-0.0245131
2.45155e+06,246242,12.6413,157.075,0.00235588,-0.0676941,-0.0245018
2.45155e+06,246157,12.1065,157.532,0.0023588,-0.0676994,-0.0245006
2.45155e+06,246081,11.6189,157.954,0.00238945,-0.0677431,-0.0245214
2.45155e+06,246000,11.0829,158.412,0.00239359,-0.0678399,-0.0245308
2.45155e+06,245921,10.5463,158.868,0.00235923,-0.0679026,-0.0245501
2.45155e+06,245844,10.0091,159.323,0.00236085,-0.0679151,-0.0245682
2.45155e+06,245770,9.47139,159.776,0.00233729,-0.0679111,-0.0245783
2.45155e+06,245697,8.93316,160.229,0.00234027,-0.0679431,-0.0245866
2.45155e+06,245628,8.39446,160.68,0.00235537,-0.0679277,-0.0245784
2.45155e+06,245560,7.85531,161.13,0.00240087,-0.0679115,-0.0245668
2.45155e+06,245495,7.31575,161.579,0.00241144,-0.0679203,-0.0245709
2.45155e+06,245433,6.7758,162.026,0.00244551,-0.0679883,-0.0245922
2.45155e+06,245372,6.2355,162.473,0.00243629,-0.0680915,-0.0246002
2.45155e+06,245315,5.69486,162.92,0.00239797,-0.0681408,-0.0246212
2.45155e+06,245259,5.15393,163.365,0.00237967,-0.0681429,-0.0246329
2.45155e+06,245207,4.61273,163.81,0.0023621,-0.0681392,-0.0246434
2.45155e+06,245157,4.07128,164.254,0.00236391,-0.0681518,-0.0246477
2.45155e+06,245109,3.52962,164.698,0.00238756,-0.0681303,-0.0246363
2.45155e+06,245064,2.98777,165.141,0.00243057,-0.0681173,-0.0246247
2.45155e+06,245022,2.44577,165.584,0.00245632,-0.068142,-0.024636
2.45155e+06,244982,1.90363,166.026,0.00248781,-0.0682388,-0.0246537
2.45155e+06,244945,1.36139,166.469,0.00246067,-0.0683394,-0.0246665
2.45155e+06,244910,0.819079,166.911,0.00243769,-0.0683684,-0.0246907
2.45155e+06,244910,0.819079,166.947,0.00243769,-0.0683684,-0.0246907
2.45155e+06,244882,0.343083,167.34,0.00243792,-0.0683676,-0.0247027
2.45155e+06,244852,-0.199294,167.782,0.00241696,-0.0683566,-0.0247137
2.45155e+06,244825,-0.741666,168.224,0.0024167,-0.0683512,-0.0247151
2.45155e+06,244801,-1.28401,168.666,0.00244657,-0.0683255,-0.0247022
2.45155e+06,244779,-1.82628,169.109,0.0024712,-0.0683148,-0.0246894
2.45155e+06,244760,-2.36847,169.551,0.00250859,-0.0683549,-0.0247049
2.45155e+06,244744,-2.91055,169.994,0.00253531,-0.068473,-0.0247247
2.45155e+06,244730,-3.45247,170.437,0.00249486,-0.0685642,-0.0247421
2.45155e+06,244718,-3.99423,170.881,0.0024759,-0.0685843,-0.024765
2.45155e+06,244710,-4.53578,171.325,0.00243878,-0.0685743,-0.0247784
2.45155e+06,244704,-5.07711,171.77,0.00242053,-0.0685568,-0.024788
2.45155e+06,244701,-5.61818,172.215,0.00242626,-0.0685436,-0.0247846
2.45155e+06,244700,-6.15896,172.661,0.00247317,-0.0685111,-0.0247684
2.45155e+06,244702,-6.69943,173.108,0.00250856,-0.0685095,-0.0247635
2.45155e+06,244706,-7.23955,173.556,0.0025595,-0.0685861,-0.0247862
2.45155e+06,244713,-7.77931,174.005,0.00256483,-0.0687228,-0.0248013
2.45155e+06,244722,-8.31866,174.455,0.00252001,-0.0687864,-0.0248256
2.45155e+06,244734,-8.85757,174.906,0.00248223,-0.0687928,-0.0248425
2.45155e+06,244748,-9.39603,175.358,0.00244172,-0.0687742,-0.0248567
2.45155e+06,244765,-9.93399,175.812,0.00243073,-0.0687555,-0.0248639
2.45155e+06,244784,-10.4714,176.267,0.00244907,-0.0687255,-0.0248544
2.45155e+06,244806,-11.0083,176.723,0.00250688,-0.0686956,-0.0248394
2.45155e+06,244830,-11.5446,177.181,0.00252784,-0.0687089,-0.0248399
2.45155e+06,244856,-12.0803,177.64,0.00257647,-0.0688275,-0.0248611
2.45155e+06,244885,-12.6154,178.101,0.00255551,-0.0689322,-0.0248726
2.45155e+06,244916,-13.1497,178.564,0.00251893,-0.068967,-0.0249005
2.45155e+06,244949,-13.6834,179.028,0.00249748,-0.0689601,-0.0249182
2.45155e+06,244984,-14.2163,179.495,0.00246219,-0.068932,-0.0249309
2.45155e+06,245022,-14.7484,179.963,0.00245902,-0.0689074,-0.0249325
2.45155e+06,245062,-15.2797,-179.566,0.0024948,-0.0688626,-0.0249187
2.45155e+06,245103,-15.8102,-179.094,0.00254836,-0.068845,-0.0249095
2.45155e+06,245147,-16.3397,-178.619,0.00258977,-0.0688908,-0.0249215
2.45155e+06,245193,-16.8684,-178.141,0.00261861,-0.0690649,-0.0249361
2.45155e+06,245241,-17.3961,-177.662,0.00257922,-0.069142,-0.0249551
2.45155e+06,245290,-17.9228,-177.18,0.00256561,-0.0691531,-0.0249783
2.45155e+06,245342,-18.4485,-176.695,0.00251428,-0.0691329,-0.0249921
2.45155e+06,245395,-18.9731,-176.207,0.00248731,-0.0690971,-0.0250015
2.45155e+06,245450,-19.4966,-175.717,0.00249536,-0.0690613,-0.0249982
2.45155e+06,245507,-20.0189,-175.224,0.00254632,-0.0690144,-0.0249818
2.45155e+06,245566,-20.5401,-174.728,0.00258509,-0.0690129,-0.0249777
2.45155e+06,245626,-21.06,-174.229,0.00263281,-0.0690992,-0.0249929
2.45155e+06,245688,-21.5787,-173.726,0.00263194,-0.0692363,-0.0250062
2.45155e+06,245751,-22.0961,-173.22,0.00258505,-0.0692864,-0.0250324
2.45155e+06,245815,-22.612,-172.711,0.00254784,-0.0692821,-0.0250493
2.45155e+06,245882,-23.1266,-172.199,0.00249255,-0.069247,-0.0250628
2.45155e+06,245949,-23.6398,-171.683,0.00247729,-0.0692062,-0.0250691
2.45155e+06,246018,-24.1514,-171.163,0.00250125,-0.0691544,-0.0250599
2.45155e+06,246088,-24.6615,-170.639,0.00256064,-0.0691178,-0.0250464
2.45155e+06,246159,-25.1701,-170.112,0.00259397,-0.0691388,-0.0250501
2.45155e+06,246231,-25.6769,-169.58,0.00262708,-0.0692594,-0.0250643
2.45155e+06,246304,-26.1821,-169.044,0.0026037,-0.0693363,-0.0250774
2.45155e+06,246378,-26.6855,-168.504,0.00258821,-0.0693451,-0.025103
2.45155e+06,246378,-26.6855,-168.471,0.00258821,-0.0693451,-0.025103
2.45155e+06,246439,-27.0932,-168.031,0.00253021,-0.0693347,-0.0251116
2.45155e+06,246497,-27.4755,-167.602,0.00248958,-0.0693046,-0.0251213
2.45155e+06,246573,-27.9742,-167.051,0.00247028,-0.069257,-0.0251269
2.45155e+06,246651,-28.471,-166.495,0.0024912,-0.0692028,-0.0251197
2.45155e+06,246729,-28.9657,-165.934,0.00254191,-0.0691658,-0.0251082
2.45155e+06,246807,-29.4584,-165.368,0.00257532,-0.0691811,-0.0251072
2.45155e+06,246886,-29.949,-164.797,0.0026041,-0.0692859,-0.0251198
2.45155e+06,246966,-30.4374,-164.221,0.00258707,-0.0693397,-0.025134
2.45155e+06,247046,-30.9236,-163.639,0.00257637,-0.0693413,-0.0251607
2.45155e+06,247046,-30.9236,-163.607,0.00257637,-0.0693413,-0.0251607
2.45155e+06,247107,-31.2935,-163.152,0.00256601,-0.0693316,-0.0251722
2.45155e+06,247181,-31.7375,-162.605,0.00251522,-0.0692942,-0.0251819
2.45155e+06,247262,-32.2173,-162.008,0.0024983,-0.0692447,-0.0251865
2.45155e+06,247343,-32.6946,-161.406,0.00252127,-0.0691862,-0.0251794
2.45155e+06,247424,-33.1693,-160.798,0.00256719,-0.0691514,-0.025169
2.45155e+06,247505,-33.6414,-160.183,0.00259923,-0.0691682,-0.0251684
2.45155e+06,247587,-34.1108,-159.563,0.00262647,-0.0692741,-0.0251763
2.45155e+06,247668,-34.5774,-158.936,0.00260924,-0.0693061,-0.0251902
2.45155e+06,247749,-35.0411,-158.302,0.00259498,-0.0693074,-0.0252097
2.45155e+06,247829,-35.5019,-157.662,0.00253074,-0.0692893,-0.0252193
2.45155e+06,247910,-35.9596,-157.014,0.00248869,-0.,-0.059,-0.0137522
2.45155e+06,247990,-36.4143,-156.36,0.00248408,-0.069189,-0.0252281
2.45155e+06,248069,-36.8657,-155.699,0.00251336,-0.0691404,-0.02522
2.45155e+06,248149,-37.3138,-155.03,0.00254429,-0.0691241,-0.0252131
2.45155e+06,248227,-37.7585,-154.354,0.0025782,-0.069165,-0.0252173
2.45155e+06,248305,-38.1998,-153.671,0.00258884,-0.0692293,-0.0252219
2.45155e+06,248382,-38.6374,-152.979,0.00256771,-0.069237,-0.025241
2.45155e+06,248459,-39.0714,-152.281,0.00259674,-0.06923,-0.0252605
2.45155e+06,248532,-39.4883,-151.595,0.00253466,-0.0692006,-0.0252676
2.45155e+06,248607,-39.9148,-150.88,0.00250371,-0.0691487,-0.025273
2.45155e+06,248681,-40.3372,-150.156,0.00250819,-0.0690973,-0.0252706
2.45155e+06,248754,-40.7556,-149.424,0.00254015,-0.069058,-0.0252633
2.45155e+06,248826,-41.1698,-148.683,0.00257016,-0.0690543,-0.0252593
2.45155e+06,248896,-41.5796,-147.934,0.00259676,-0.0691103,-0.0252629
2.45155e+06,248966,-41.985,-147.175,0.00259228,-0.0691806,-0.0252687
2.45155e+06,249034,-42.3859,-146.407,0.00258105,-0.0691759,-0.0252865
2.45155e+06,249101,-42.782,-145.631,0.00255021,-0.069164,-0.0252971
2.45155e+06,249166,-43.1734,-144.844,0.00250096,-0.069128,-0.0253029
2.45155e+06,249230,-43.5599,-144.049,0.00248204,-0.0690767,-0.0253059
2.45155e+06,249293,-43.9413,-143.243,0.00249419,-0.0690341,-0.0253029
2.45155e+06,249354,-44.3175,-142.428,0.00251804,-0.0690087,-0.0252957
2.45155e+06,249413,-44.6884,-141.603,0.00253252,-0.069016,-0.0252936
2.45155e+06,249471,-45.0538,-140.769,0.00254923,-0.0690704,-0.0252964
2.45155e+06,249527,-45.4137,-139.924,0.0025404,-0.0690704,-0.0253051
2.45155e+06,249581,-45.7678,-139.068,0.0025389,-0.0690602,-0.0253202
2.45155e+06,249633,-46.1161,-138.203,0.00248213,-0.0690428,-0.0253265
2.45155e+06,249684,-46.4583,-137.327,0.00244471,-0.0690031,-0.0253305
2.45155e+06,249732,-46.7944,-136.441,0.00243373,-0.0689509,-0.0253305
2.45155e+06,249779,-47.1241,-135.545,0.00244663,-0.0689188,-0.0253262
2.45155e+06,249823,-47.4474,-134.637,0.00245827,-0.0689062,-0.0253216
2.45155e+06,249866,-47.7641,-133.72,0.00247803,-0.0689266,-0.0253223
